action	modality	subject	session	source_path	dest_path
DELETE	T2w	sub-122801	ses-1	/cbica/projects/grmpy/data/bids/sub-122801/ses-1/anat/sub-122801_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-122801	ses-1	/cbica/projects/grmpy/data/bids/sub-122801/ses-1/anat/sub-122801_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-129354	ses-1	/cbica/projects/grmpy/data/bids/sub-129354/ses-1/anat/sub-129354_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-129354	ses-1	/cbica/projects/grmpy/data/bids/sub-129354/ses-1/anat/sub-129354_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-129354	ses-1	/cbica/projects/grmpy/data/bids/sub-129354/ses-1/anat/sub-129354_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-129354	ses-1	/cbica/projects/grmpy/data/bids/sub-129354/ses-1/anat/sub-129354_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-85173	ses-1	/cbica/projects/grmpy/data/bids/sub-85173/ses-1/anat/sub-85173_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-85173	ses-1	/cbica/projects/grmpy/data/bids/sub-85173/ses-1/anat/sub-85173_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-85173	ses-1	/cbica/projects/grmpy/data/bids/sub-85173/ses-1/anat/sub-85173_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-85173	ses-1	/cbica/projects/grmpy/data/bids/sub-85173/ses-1/anat/sub-85173_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-02_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-01_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-02_rec-defaced_T1w.json	
DELETE	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-01_rec-defaced_T1w.json	
DELETE	T2w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-21059	ses-1	/cbica/projects/grmpy/data/bids/sub-21059/ses-1/anat/sub-21059_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-21059	ses-1	/cbica/projects/grmpy/data/bids/sub-21059/ses-1/anat/sub-21059_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-21059	ses-1	/cbica/projects/grmpy/data/bids/sub-21059/ses-1/anat/sub-21059_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-21059	ses-1	/cbica/projects/grmpy/data/bids/sub-21059/ses-1/anat/sub-21059_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-125535	ses-1	/cbica/projects/grmpy/data/bids/sub-125535/ses-1/anat/sub-125535_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-125535	ses-1	/cbica/projects/grmpy/data/bids/sub-125535/ses-1/anat/sub-125535_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-125535	ses-1	/cbica/projects/grmpy/data/bids/sub-125535/ses-1/anat/sub-125535_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-125535	ses-1	/cbica/projects/grmpy/data/bids/sub-125535/ses-1/anat/sub-125535_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-80688	ses-1	/cbica/projects/grmpy/data/bids/sub-80688/ses-1/anat/sub-80688_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-80688	ses-1	/cbica/projects/grmpy/data/bids/sub-80688/ses-1/anat/sub-80688_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-80688	ses-1	/cbica/projects/grmpy/data/bids/sub-80688/ses-1/anat/sub-80688_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-80688	ses-1	/cbica/projects/grmpy/data/bids/sub-80688/ses-1/anat/sub-80688_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-97092	ses-1	/cbica/projects/grmpy/data/bids/sub-97092/ses-1/anat/sub-97092_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-97092	ses-1	/cbica/projects/grmpy/data/bids/sub-97092/ses-1/anat/sub-97092_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-97092	ses-1	/cbica/projects/grmpy/data/bids/sub-97092/ses-1/anat/sub-97092_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-97092	ses-1	/cbica/projects/grmpy/data/bids/sub-97092/ses-1/anat/sub-97092_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-105767	ses-1	/cbica/projects/grmpy/data/bids/sub-105767/ses-1/anat/sub-105767_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-105767	ses-1	/cbica/projects/grmpy/data/bids/sub-105767/ses-1/anat/sub-105767_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-105767	ses-1	/cbica/projects/grmpy/data/bids/sub-105767/ses-1/anat/sub-105767_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-105767	ses-1	/cbica/projects/grmpy/data/bids/sub-105767/ses-1/anat/sub-105767_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-129720	ses-1	/cbica/projects/grmpy/data/bids/sub-129720/ses-1/anat/sub-129720_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-129720	ses-1	/cbica/projects/grmpy/data/bids/sub-129720/ses-1/anat/sub-129720_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-129720	ses-1	/cbica/projects/grmpy/data/bids/sub-129720/ses-1/anat/sub-129720_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-129720	ses-1	/cbica/projects/grmpy/data/bids/sub-129720/ses-1/anat/sub-129720_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-83999	ses-1	/cbica/projects/grmpy/data/bids/sub-83999/ses-1/anat/sub-83999_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-83999	ses-1	/cbica/projects/grmpy/data/bids/sub-83999/ses-1/anat/sub-83999_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-83999	ses-1	/cbica/projects/grmpy/data/bids/sub-83999/ses-1/anat/sub-83999_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-83999	ses-1	/cbica/projects/grmpy/data/bids/sub-83999/ses-1/anat/sub-83999_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-121085	ses-1	/cbica/projects/grmpy/data/bids/sub-121085/ses-1/anat/sub-121085_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-121085	ses-1	/cbica/projects/grmpy/data/bids/sub-121085/ses-1/anat/sub-121085_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-121085	ses-1	/cbica/projects/grmpy/data/bids/sub-121085/ses-1/anat/sub-121085_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-121085	ses-1	/cbica/projects/grmpy/data/bids/sub-121085/ses-1/anat/sub-121085_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-127611	ses-1	/cbica/projects/grmpy/data/bids/sub-127611/ses-1/anat/sub-127611_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-127611	ses-1	/cbica/projects/grmpy/data/bids/sub-127611/ses-1/anat/sub-127611_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-127611	ses-1	/cbica/projects/grmpy/data/bids/sub-127611/ses-1/anat/sub-127611_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-127611	ses-1	/cbica/projects/grmpy/data/bids/sub-127611/ses-1/anat/sub-127611_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-85083	ses-1	/cbica/projects/grmpy/data/bids/sub-85083/ses-1/anat/sub-85083_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-85083	ses-1	/cbica/projects/grmpy/data/bids/sub-85083/ses-1/anat/sub-85083_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-85083	ses-1	/cbica/projects/grmpy/data/bids/sub-85083/ses-1/anat/sub-85083_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-85083	ses-1	/cbica/projects/grmpy/data/bids/sub-85083/ses-1/anat/sub-85083_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-94848	ses-1	/cbica/projects/grmpy/data/bids/sub-94848/ses-1/anat/sub-94848_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-94848	ses-1	/cbica/projects/grmpy/data/bids/sub-94848/ses-1/anat/sub-94848_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-94848	ses-1	/cbica/projects/grmpy/data/bids/sub-94848/ses-1/anat/sub-94848_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-94848	ses-1	/cbica/projects/grmpy/data/bids/sub-94848/ses-1/anat/sub-94848_ses-1_rec-defaced_T2w.json	
